cell_id,mean_radiance,pct_developed,pct_protected,pop_density
65,14.477920458867,56.65653347969055,12.575227256768052,2174.432373046875
66,18.036703476539024,66.06976985931396,1.92808258544249,1587.7435302734375
67,9.846957793602575,17.75873601436615,48.90559275029283,209.88490295410156
68,0.1461110719694541,0.36554252728819847,76.1093430273857,4.553280830383301
69,0.3645455195353582,1.0258419439196589,31.489465421364127,49.51090240478515
70,1.5423353176850538,4.455004632472992,18.64979190393254,71.746917724609375
71,0.32939210534095764,1.7968414351344109,37.690735948616386,21.509599685668945
72,0.11093307759326236,1.6379065811634064,41.74658787940939,13.650632858276367
156,15.51803493499756,65.97132682800293,1.8476774414611388,1324.349609375
157,29.55917710524339,73.55911135673523,1.4074284639362005,3437.619384765625
158,13.62939533820519,78.26661467552185,9.161312351691354,2006.690673828125
159,2.125576780392574,12.501434981822968,51.64243104140139,218.59803771972656
160,0.2789940398473006,2.3274101316928864,56.26023984136488,12.087183952331545
161,0.04588140146090434,1.0627316311001778,50.533500319664306,11.04911994934082
162,0.08492807614115569,1.1927882209420204,68.86248988061979,9.335210800170898
163,0.2816406419643989,4.412984102964401,31.690916043802304,28.330699920654297
164,0.17146881039326006,1.8773829564452171,8.694801524527218,12.129076957702637
165,0.30736341499365294,2.777010016143322,12.78524367027866,9.142060279846191
166,0.30339480821902937,3.275326266884804,36.19111313563122,8.393488883972168
167,0.02762010750862268,0.4807515535503626,93.753124184489,0.3668077886104584
168,0.02109783945175317,0.2999620046466589,99.99975214008585,0.06610005348920822
169,0.00833974893276508,0.9259423241019248,99.7126602508018,0.00648035854101181
170,0.09778150672522876,0,98.78054392640747,0.01011691521853208
171,1.3541513406313384,31.00067675113678,3.231723887774876,1.5771324634552002
172,7.254379749298096,7.989855855703354,0,482.98443603515625
236,0,0.1227140543051064,0,0
237,5.673115195419926e-5,3.529595583677292,0,0.01793731562793255
248,26.192008532010593,81.9124162197113,0.5081920088220396,2294.704833984375
249,29.338662220881535,97.38141894340517,0.90755717553365,3440.6572265625
250,19.73957927410419,93.84926557540894,2.208016393180147,2420.3310546875
251,6.139512355511005,44.73343193531037,28.98090349524822,661.04150390625
252,0.7594905908291156,4.799777269363403,16.1881851926933,31.404417037963867
253,0.06462130265740249,1.5552078373730185,64.6832950862289,13.107032775878906
254,3.35772482615609e-4,0.0956345465965569,77.99183930040665,0.2027651220560074
255,0.27314384052386653,3.151688352227211,81.87719072101791,1.5498846769332886
256,0.35073059224165404,2.1328452974557877,24.534238628111087,3.166567802429199
257,0.02898340314053572,0.49484092742204666,65.37454477406183,1.716171145439148
258,0,0.00900000013643875,8.862498099712955,0.19235160946846008
259,0.10536144158014885,2.283921279013157,87.90923005432538,2.4907615184783936
260,0.08931649390321511,1.918725483119488,84.86326821590521,1.860268473625183
261,0.001759362165243,0.6224479526281357,99.23805790262972,0.05480782687664032
262,0.2593136676228963,6.438148766756058,60.61557846725045,0.7905081510543823
263,0.8634193149896768,6.885681301355362,0.25225118929063484,7.717710494995117
264,11.216010900644156,26.287969946861267,0.00442175981662772,643.04791259765625
265,4.673456008617695,9.973592311143875,0,69.56446838378906
266,0.37947826660596407,3.8235899060964584,21.695086517870013,1.9423683881759644
267,0.14837244153022766,1.551270671188831,66.07377905298264,0.3600127100944519
268,0.3492580445913168,3.0148714780807495,51.98348672431027,5.13591745402664e-4
269,0.5475492477416992,5.13557568192482,68.08389381156937,0.5859329700469971
270,0.0130329613144008,0.8145390078425407,99.57024710708534,2.3920347690582275
271,0.9418147481404818,1.002869475632906,98.67301155984676,25.24163246154785
327,0,0,0,0
328,0.01218615307544286,0.6823438219726086,0,0.00613683415576815
329,0.00339035808932609,0.5390694830566645,0,0.02304830588400364
339,15.99373355278602,99.94754791259766,0,2567.1728515625
340,20.549218104435848,86.33899688720703,0.7364732656264347,1704.3404541015625
341,15.970469328073357,50.56278109550476,0.14287066035874793,530.21575927734375
342,11.84168060009296,50.76032876968384,1.96052606766074,1026.95361328125
343,7.20618383701031,53.58991622924805,12.852076061725118,898.00457763671875
344,1.8249862744258,26.213762164115906,18.87480329805425,200.52822875976565
345,0.9414176436570976,6.158934906125069,52.992936307212666,24.53544235229492
346,0.21899924943080315,5.275820195674896,61.929563464141694,29.892494201660156
347,0.21719916050250715,3.093477338552475,88.47086799211861,6.037296295166016
348,0.00385724038530427,0.2720723394304514,60.97577222743169,0.06925082206726074
349,0,0.09484087931923568,47.88253532166841,0
350,0.01295955285492639,0.4544292576611042,6.664315991585556,0
351,0.00240249759651935,0.1878520124591887,86.0829323282553,0
352,0.01731130384052029,0.4623246844857931,85.41384761061035,0.11260046809911728
353,2.987454597766583,2.593165636062622,72.87888059671002,27.464263916015625
354,1.2975729153706477,10.810703784227371,3.88651919163405,61.083961486816406
355,8.175725386692928,28.54543626308441,0,359.788330078125
356,9.278411241678093,27.556872367858887,0,319.4986572265625
357,1.856628372119023,13.26182782649994,0,94.0629425048828
358,0.6710781340415661,5.586368218064308,29.78584539790944,2.1038663387298584
359,0.04972210096625181,0.6570427678525448,99.89833155422406,0
360,0,0.16147010028362274,97.69841078828662,0
361,0,0.7345816120505333,92.73867781340728,0
362,0.07560620485590054,0.9524325840175152,94.4024396587898,0
363,0.7789501410264236,1.9253157079219816,45.118221343932994,8.697089195251465
364,1.4048841091302724,7.590056210756302,0.34204314212517234,44.518436431884766
365,0.880400708088508,6.1722539365291595,0.20270533378845015,23.64570045471191
419,0.2882797958759161,5.032692849636078,0,0.02902083098888397
420,0.24391321981182465,3.277063369750977,0,0.01592875272035598
431,12.913522133460411,97.38528728485107,0.5356289496478082,1512.9647216796875
432,11.246568313011757,65.86588621139526,18.458982318614964,914.70428466796875
433,12.753033784719614,71.92631959915161,5.970086248033696,1859.127685546875
434,4.746183138627273,21.08318656682968,14.655572566608331,253.3647003173828
435,1.2831411453393788,5.916829034686089,34.677320411200256,26.21804428100586
436,0.07567477426849879,0.3766194917261601,37.029234805818135,2.403751850128174
437,0.00340041064751298,0.4460702650249005,64.87661845820405,1.4934269189834597
438,0.05300952881001509,0.8575491607189178,14.658702499509236,2.4983208179473877
439,0.00174300406853525,1.5226307325065136,81.49757995039587,0.26729920506477356
440,0.00273704521028916,0.00311567018798086,83.52588572479661,0.27313485741615295
441,0.00192172641310697,0.3660491434857249,22.204020180182223,0.8496052026748657
442,0,0,0,0
443,0,0.03690000157803297,13.12473776209039,0
444,0,0.07777249556966126,82.85068027952214,0
445,8.805200430707863e-4,0,65.27551153277386,0.01214467920362949
446,0.13931107836274,2.190632186830044,27.79067003592442,0.2670873701572418
447,1.5441154700059156,11.631782352924349,7.231053775419771,83.63459014892578
448,0.6746853979734274,8.03331434726715,0,8.843520164489746
